,loss,train_score,test_score,time
0,0.5672479271888733,0.6849477477477477,0.676140350877193,5.235026411215464
1,0.5502420663833618,0.7407873873873873,0.750204678362573,5.235026411215464
2,0.5371325612068176,0.7150684684684683,0.7188011695906433,5.235026411215464
3,0.527469277381897,0.6713081081081081,0.6685087719298246,5.235026411215464
4,0.5261237621307373,0.7189495495495496,0.7103216374269006,5.235026411215464
5,0.5295949578285217,0.7381495495495497,0.7363157894736843,5.235026411215464
6,0.5172461271286011,0.7187495495495494,0.7130994152046783,5.235026411215464
7,0.5186363458633423,0.7175891891891891,0.7153216374269006,5.235026411215464
8,0.5206096768379211,0.7454702702702702,0.7435380116959063,5.235026411215464
9,0.514202356338501,0.6981477477477478,0.687953216374269,5.235026411215464
10,0.5174739956855774,0.7453099099099099,0.7459064327485381,5.235026411215464
11,0.5116423964500427,0.7162684684684684,0.7200584795321636,5.235026411215464
12,0.5203394293785095,0.7378288288288288,0.7360233918128656,5.235026411215464
13,0.5146285891532898,0.7072684684684684,0.706578947368421,5.235026411215464
14,0.5049685835838318,0.7073081081081082,0.6986549707602339,5.235026411215464
15,0.513969361782074,0.7024684684684683,0.6971345029239766,5.235026411215464
16,0.5129274725914001,0.7153477477477476,0.7058771929824562,5.235026411215464
17,0.5080693960189819,0.7035477477477479,0.7008771929824562,5.235026411215464
18,0.5107412934303284,0.7001477477477477,0.6953216374269006,5.235026411215464
19,0.5093203186988831,0.7035873873873875,0.6964327485380116,5.235026411215464
20,0.5165051817893982,0.7267477477477479,0.7197660818713449,5.235026411215464
21,0.5049861669540405,0.7155081081081082,0.7119883040935673,5.235026411215464
22,0.5092651844024658,0.7067477477477476,0.6986549707602339,5.235026411215464
23,0.5072242617607117,0.7183477477477476,0.7158771929824561,5.235026411215464
24,0.5078456997871399,0.6910270270270271,0.6768421052631578,5.235026411215464
25,0.5047116279602051,0.7086288288288288,0.7026900584795321,5.235026411215464
26,0.4991159737110138,0.7194684684684682,0.703654970760234,5.235026411215464
27,0.5074366331100464,0.666627027027027,0.6558771929824562,5.235026411215464
28,0.5064748525619507,0.7076684684684684,0.7003216374269006,5.235026411215464
29,0.5009929537773132,0.6977081081081081,0.6892105263157895,5.235026411215464
30,0.4937237799167633,0.7120288288288289,0.7014327485380117,5.235026411215464
31,0.4901798963546753,0.7156288288288288,0.7030994152046783,5.235026411215464
32,0.4941929876804352,0.6981477477477478,0.6853216374269006,5.235026411215464
33,0.48992693424224854,0.7365891891891891,0.7256140350877193,5.235026411215464
34,0.48560771346092224,0.7412702702702703,0.7345029239766082,5.235026411215464
35,0.4898538887500763,0.7361891891891894,0.723654970760234,5.235026411215464
36,0.48049604892730713,0.7162684684684684,0.6962865497076024,5.235026411215464
37,0.4798717200756073,0.702108108108108,0.6925438596491228,5.235026411215464
38,0.489592581987381,0.7225495495495495,0.703654970760234,5.235026411215464
39,0.4813803732395172,0.7309891891891891,0.7150584795321637,5.235026411215464
40,0.47871074080467224,0.7262288288288288,0.7125438596491228,5.235026411215464
41,0.4794711768627167,0.7444288288288289,0.7265789473684209,5.235026411215464
42,0.4736787676811218,0.7099891891891891,0.6962865497076023,5.235026411215464
43,0.4889378845691681,0.6987081081081082,0.6914327485380116,5.235026411215464
44,0.47273313999176025,0.7375495495495497,0.7296491228070175,5.235026411215464
45,0.4731919467449188,0.7248288288288287,0.7123976608187135,5.235026411215464
46,0.4646361470222473,0.7250288288288287,0.7138011695906432,5.235026411215464
47,0.46885448694229126,0.7300684684684685,0.7175438596491227,5.235026411215464
48,0.46726199984550476,0.7835909909909912,0.7695029239766082,5.235026411215464
49,0.4585088789463043,0.7629909909909908,0.7511695906432748,5.235026411215464
50,0.46892115473747253,0.7371099099099098,0.7232456140350876,5.235026411215464
51,0.47061288356781006,0.73610990990991,0.7221345029239765,5.235026411215464
52,0.47327733039855957,0.7501495495495496,0.7360233918128656,5.235026411215464
53,0.46395325660705566,0.7509099099099099,0.7343567251461989,5.235026411215464
