,loss,train_score,test_score,time
0,0.600150465965271,0.6355272727272726,0.6183900928792568,2.1082658807436627
1,0.5566322207450867,0.6241272727272729,0.6054489164086687,2.1082658807436627
2,0.5544424653053284,0.6801454545454544,0.6657585139318885,2.1082658807436627
3,0.5444059371948242,0.6793454545454543,0.658111455108359,2.1082658807436627
4,0.5481452345848083,0.6763454545454544,0.659876160990712,2.1082658807436627
5,0.5413553714752197,0.6759454545454545,0.6575232198142416,2.1082658807436627
6,0.5420432090759277,0.6863454545454545,0.6692879256965945,2.1082658807436627
7,0.5413087606430054,0.6839454545454546,0.6606191950464397,2.1082658807436627
8,0.5366458296775818,0.7011454545454546,0.6886377708978326,2.1082658807436627
9,0.5362711548805237,0.6903454545454547,0.6723839009287925,2.1082658807436627
10,0.5337894558906555,0.6473454545454546,0.6242105263157898,2.1082658807436627
11,0.5365181565284729,0.7305454545454546,0.7086377708978328,2.1082658807436627
12,0.5327959656715393,0.6995454545454546,0.6859133126934983,2.1082658807436627
13,0.5433395504951477,0.6855454545454546,0.6665015479876161,2.1082658807436627
14,0.536989152431488,0.7021454545454547,0.6876780185758512,2.1082658807436627
15,0.5333254933357239,0.6727454545454546,0.6512693498452012,2.1082658807436627
16,0.536546528339386,0.6955454545454546,0.6812074303405573,2.1082658807436627
17,0.5277211666107178,0.6931454545454545,0.6788544891640867,2.1082658807436627
18,0.5287224054336548,0.6993454545454544,0.6812074303405573,2.1082658807436627
19,0.5334789156913757,0.7045454545454546,0.688266253869969,2.1082658807436627
20,0.5252032279968262,0.6901454545454545,0.6714241486068111,2.1082658807436627
21,0.5272860527038574,0.7037454545454546,0.6906191950464395,2.1082658807436627
22,0.5308027863502502,0.7007454545454547,0.6870897832817338,2.1082658807436627
23,0.52406907081604,0.6991454545454545,0.679659442724458,2.1082658807436627
24,0.5274593234062195,0.6997454545454548,0.6816408668730648,2.1082658807436627
25,0.5293573141098022,0.7117454545454546,0.6926006191950462,2.1082658807436627
26,0.5229908227920532,0.6939454545454545,0.6736222910216718,2.1082658807436627
27,0.5292074084281921,0.7275454545454545,0.7123839009287928,2.1082658807436627
28,0.5215956568717957,0.7065454545454546,0.6888544891640865,2.1082658807436627
29,0.5216370820999146,0.7011454545454547,0.6806811145510835,2.1082658807436627
