,loss,train_score,test_score,time
0,0.5933433175086975,0.649709090909091,0.6673993808049535,2.7727720379829406
1,0.5630567073822021,0.6677090909090911,0.6840866873065014,2.7727720379829406
2,0.5610024929046631,0.6391090909090908,0.6615170278637772,2.7727720379829406
3,0.5584684610366821,0.6353090909090912,0.6568111455108359,2.7727720379829406
4,0.5644128918647766,0.6208909090909092,0.6438699690402476,2.7727720379829406
5,0.5585702657699585,0.621290909090909,0.6426934984520124,2.7727720379829406
6,0.5575492978096008,0.638509090909091,0.6591640866873065,2.7727720379829406
7,0.5548900365829468,0.6515090909090909,0.6721052631578948,2.7727720379829406
8,0.5522606372833252,0.618090909090909,0.6360681114551083,2.7727720379829406
9,0.5502719879150391,0.6389090909090913,0.6607739938080496,2.7727720379829406
10,0.5551698207855225,0.6098909090909088,0.6295975232198141,2.7727720379829406
11,0.5515928268432617,0.637090909090909,0.6615170278637771,2.7727720379829406
12,0.5456209182739258,0.6561090909090909,0.6809287925696595,2.7727720379829406
13,0.5448242425918579,0.669109090909091,0.6887925696594427,2.7727720379829406
14,0.5505536198616028,0.6629090909090908,0.6885758513931889,2.7727720379829406
15,0.5417249798774719,0.6661090909090909,0.6905572755417957,2.7727720379829406
16,0.5429835319519043,0.655109090909091,0.6826934984520124,2.7727720379829406
17,0.542364776134491,0.6737090909090909,0.6934984520123839,2.7727720379829406
18,0.5447980165481567,0.653509090909091,0.6805572755417957,2.7727720379829406
19,0.5465382933616638,0.6559090909090909,0.6787925696594428,2.7727720379829406
20,0.5421053767204285,0.6683090909090911,0.6970278637770898,2.7727720379829406
21,0.5397160053253174,0.674509090909091,0.6970278637770898,2.7727720379829406
22,0.5360451340675354,0.6783090909090909,0.698204334365325,2.7727720379829406
23,0.5440692901611328,0.677109090909091,0.7017337461300309,2.7727720379829406
24,0.538631021976471,0.6763090909090909,0.6954798761609907,2.7727720379829406
25,0.5389869213104248,0.6483090909090911,0.6725386996904026,2.7727720379829406
26,0.5377930998802185,0.6535090909090912,0.6731269349845203,2.7727720379829406
27,0.5435914993286133,0.672109090909091,0.6937151702786378,2.7727720379829406
28,0.5346777439117432,0.7075090909090909,0.7217337461300308,2.7727720379829406
29,0.5334897637367249,0.6851090909090908,0.7123219814241486,2.7727720379829406
30,0.5312908291816711,0.6515090909090909,0.6731269349845203,2.7727720379829406
31,0.5345647931098938,0.693509090909091,0.7099690402476779,2.7727720379829406
32,0.5310676097869873,0.6493090909090908,0.6695975232198144,2.7727720379829406
33,0.5288227200508118,0.6977272727272726,0.7107739938080497,2.7727720379829406
34,0.5302713513374329,0.6775272727272729,0.6870278637770897,2.7727720379829406
35,0.5413941144943237,0.6366909090909092,0.6531269349845202,2.7727720379829406
36,0.5442562103271484,0.7177272727272728,0.7323219814241486,2.7727720379829406
37,0.5329073071479797,0.6757090909090909,0.6978328173374614,2.7727720379829406
38,0.527631938457489,0.6637090909090908,0.6860681114551085,2.7727720379829406
39,0.5289828181266785,0.6811090909090909,0.6995975232198143,2.7727720379829406
40,0.5268799662590027,0.6701090909090908,0.6919504643962848,2.7727720379829406
41,0.5273129343986511,0.655509090909091,0.676656346749226,2.7727720379829406
42,0.5290248394012451,0.666709090909091,0.6854798761609908,2.7727720379829406
43,0.5241461992263794,0.6985272727272729,0.7123219814241486,2.7727720379829406
44,0.5315611362457275,0.6419090909090909,0.6670278637770898,2.7727720379829406
45,0.5354592800140381,0.6947090909090912,0.706656346749226,2.7727720379829406
46,0.529167890548706,0.6901090909090908,0.7070278637770898,2.7727720379829406
47,0.5293152332305908,0.6871090909090912,0.7007739938080496,2.7727720379829406
48,0.5264524221420288,0.6705090909090907,0.6899690402476778,2.7727720379829406
49,0.524596631526947,0.6715090909090908,0.6940866873065015,2.7727720379829406
